Timestamp (GMT),Timer Tick,Channel 1,Channel 2,Channel 3,Channel 4,Node RSSI (dBm),Base RSSI (dBm)
13/05/2014 07:57:16.756750000,115,0.0226802621,0.002063408494,-0.9277136922,26.37915421,-46,-88
13/05/2014 07:57:17.006750000,116,0.0226802621,0.01855824888,-0.9357458353,26.49634361,-46,-88
13/05/2014 07:57:17.256750000,117,0.01855655015,0.01855824888,-0.9317297339,26.49634361,-46,-88
13/05/2014 07:57:17.506750000,118,0.0226802621,0.02268195897,-0.9317297339,26.49634361,-43,-85
13/05/2014 07:57:17.756750000,119,0.01443284005,0.002063408494,-0.9357458353,26.37915421,-43,-85
13/05/2014 07:57:18.006750000,120,0.006185416598,0.01031082869,-0.9317297339,26.49634361,-43,-85
13/05/2014 07:57:18.256750000,121,0.01030912809,0.01443453878,-0.9317297339,26.49634361,-43,-85
13/05/2014 07:57:18.506750000,122,0.01030912809,0.01855824888,-0.9397618771,26.49634361,-44,-83
13/05/2014 07:57:18.756750000,123,0.01855655015,0.01443453878,-0.9277136922,26.37915421,-44,-83
13/05/2014 07:57:19.006750000,124,0.01030912809,0.01855824888,-0.9317297339,26.49634361,-44,-83
13/05/2014 07:57:19.256750000,125,0.01855655015,0.01855824888,-0.9236976504,26.37915421,-44,-83
13/05/2014 07:57:19.506750000,126,0.01030912809,0.01443453878,-0.9437779188,26.49634361,-45,-84
13/05/2014 07:57:19.756750000,127,0.0226802621,0.01443453878,-0.9317297339,26.37915421,-45,-84
13/05/2014 07:57:20.006750000,128,0.01443284005,0.01031082869,-0.9036173224,26.49634361,-45,-84
13/05/2014 07:57:20.256750000,129,0.01030912809,0.02268195897,-0.9156655073,26.37915421,-45,-84
13/05/2014 07:57:20.506750000,130,0.01443284005,0.01855824888,-0.9277136922,26.37915421,-49,-84
13/05/2014 07:57:20.756750000,131,0.01443284005,0.02268195897,-0.9317297339,26.37915421,-49,-84
13/05/2014 07:57:21.006750000,132,0.03092768602,0.01031082869,-0.9317297339,26.37915421,-49,-84
13/05/2014 07:57:21.256750000,133,0.01855655015,0.01031082869,-0.9317297339,26.49634361,-49,-84
13/05/2014 07:57:21.506750000,134,0.01443284005,0.02680566907,-0.9317297339,26.37915421,-48,-83
13/05/2014 07:57:21.756750000,135,0.02680397406,0.01031082869,-0.9397618771,26.49634361,-48,-83
13/05/2014 07:57:22.006750000,136,0.01443284005,0.01443453878,-0.9357458353,26.49634361,-48,-83
13/05/2014 07:57:22.256750000,137,0.01030912809,0.01443453878,-0.9277136922,26.37915421,-48,-83
13/05/2014 07:57:22.506750000,138,0.006185416598,0.01855824888,-0.9196816087,26.37915421,-61,-82
13/05/2014 07:57:22.756750000,139,0.0226802621,0.01443453878,-0.9357458353,26.37915421,-61,-82
13/05/2014 07:57:23.006750000,140,0.01855655015,0.02268195897,-0.9317297339,26.49634361,-61,-82
13/05/2014 07:57:23.256750000,141,0.0226802621,0.01855824888,-0.9236976504,26.49634361,-61,-82
13/05/2014 07:57:23.506750000,142,0.0226802621,0.01031082869,-0.9317297339,26.49634361,-55,-81
13/05/2014 07:57:23.756750000,143,0.01855655015,0.01031082869,-0.9317297339,26.37915421,-55,-81
13/05/2014 07:57:24.006750000,144,0.0226802621,0.01855824888,-0.9317297339,26.49634361,-55,-81
13/05/2014 07:57:24.256750000,145,0.01030912809,0.02268195897,-0.9397618771,26.37915421,-55,-81
13/05/2014 07:57:24.506750000,146,0.02680397406,0.01031082869,-0.9277136922,26.49634361,-54,-82
13/05/2014 07:57:24.756750000,147,0.01030912809,0.03505308926,-0.9397618771,26.49634361,-54,-82
13/05/2014 07:57:25.006750000,148,0.01443284005,0.01443453878,-0.9277136922,26.49634361,-54,-82
